scenario_id,scenario_seed,scenario_probability,horizon_start,horizon_end,horizon_days,sku_count,calibration_window_start,calibration_window_end,forecast_anchor_window_start,forecast_anchor_window_end,residual_block_days,lead_time_multiplier,ordering_cost_per_order,annual_holding_rate,stockout_margin_multiplier,mean_stressed_lead_time_days,sampled_residual_mean,sampled_residual_std,clipped_negative_demand_sku_days,total_demand,old_fill_rate,new_fill_rate,fill_rate_delta_percentage_points,old_cycle_service_level,new_cycle_service_level,old_avg_inventory,new_avg_inventory,avg_inventory_change_pct,old_num_orders,new_num_orders,old_stockout_cost,new_stockout_cost,old_holding_cost,new_holding_cost,old_ordering_cost,new_ordering_cost,old_total_cost,new_total_cost,total_cost_savings,total_cost_change_pct,demand_sampling_method,forecast_anchor,lead_time_sampling_method,policy_contract_semantics,pairing_semantics,evaluation_semantics
policy_stress_00066,42,0.01,2025-10-01,2025-12-31,92,109,2025-05-31,2025-09-30,2025-10-01,2025-12-31,7,1.2,50.0,0.25,1.0,8.082568807339449,-0.9688837257268449,5.653467853981998,143,118000.30304660404,0.9533391883895843,0.9881391902229582,3.480000183337384,0.8006535947712419,0.8927789934354485,36529.42285741367,22324.39733451439,-38.88653149091942,217.0,387.0,5050495.688098687,1291867.9013109095,1645186.2507708473,983765.6501707222,10850.0,19350.0,6706531.938869533,2294983.5514816325,4411548.387387901,-65.77987591201303,sku_calibration_residual_moving_block_bootstrap,sku_daily_final_forecast_vector,paired_scenario_level_multiplier_rounded_up,old_static_rop_new_dynamic_next_day_forecast_rop,common_demand_path_initial_inventory_and_lead_time_shock,forward_stress_sensitivity_not_prediction_interval_or_causal_savings
policy_stress_00067,42,0.01,2025-10-01,2025-12-31,92,109,2025-05-31,2025-09-30,2025-10-01,2025-12-31,7,1.0,50.0,0.25,1.0,6.5504587155963305,-1.0445859332996836,5.57817605188479,144,117221.85753225691,0.9745255070400346,0.991564909155635,1.70394021156004,0.853035143769968,0.9210526315789473,38121.12354031603,22424.388683749214,-41.175950231284,218.0,382.0,2850910.4020588323,857880.8824412869,1728268.9901537355,996412.6919696804,10900.0,19100.0,4590079.392212567,1873393.5744109668,2716685.8178016003,-59.18603112640432,sku_calibration_residual_moving_block_bootstrap,sku_daily_final_forecast_vector,paired_scenario_level_multiplier_rounded_up,old_static_rop_new_dynamic_next_day_forecast_rop,common_demand_path_initial_inventory_and_lead_time_shock,forward_stress_sensitivity_not_prediction_interval_or_causal_savings
policy_stress_00068,42,0.01,2025-10-01,2025-12-31,92,109,2025-05-31,2025-09-30,2025-10-01,2025-12-31,7,1.2,50.0,0.25,1.0,8.082568807339449,-1.0210321089159817,5.593227058940947,131,117441.33529459871,0.9570099764375006,0.98744001006186,3.0430033624359365,0.8032786885245902,0.88,36582.74052641916,22458.71812964596,-38.6084317181573,223.0,395.0,4559524.775879208,1274292.0403012924,1651921.485407678,997402.8480760092,11150.0,19750.0,6222596.261286886,2291444.8883773014,3931151.372909585,-63.17542080251546,sku_calibration_residual_moving_block_bootstrap,sku_daily_final_forecast_vector,paired_scenario_level_multiplier_rounded_up,old_static_rop_new_dynamic_next_day_forecast_rop,common_demand_path_initial_inventory_and_lead_time_shock,forward_stress_sensitivity_not_prediction_interval_or_causal_savings
policy_stress_00069,42,0.01,2025-10-01,2025-12-31,92,109,2025-05-31,2025-09-30,2025-10-01,2025-12-31,7,1.0,50.0,0.25,1.0,6.5504587155963305,-0.9375451241510292,5.60876059023661,123,118262.46807723607,0.975017309475,0.9911661841307451,1.6148874655745105,0.8490566037735849,0.9104803493449781,38161.31442103253,22276.303282187328,-41.62595387461343,223.0,392.0,2825806.092602644,875803.5876565032,1721231.9029267668,987600.9996031274,11150.0,19600.0,4558187.99552941,1883004.587259631,2675183.4082697798,-58.68962427380248,sku_calibration_residual_moving_block_bootstrap,sku_daily_final_forecast_vector,paired_scenario_level_multiplier_rounded_up,old_static_rop_new_dynamic_next_day_forecast_rop,common_demand_path_initial_inventory_and_lead_time_shock,forward_stress_sensitivity_not_prediction_interval_or_causal_savings
policy_stress_00070,42,0.01,2025-10-01,2025-12-31,92,109,2025-05-31,2025-09-30,2025-10-01,2025-12-31,7,1.0,50.0,0.25,1.0,6.5504587155963305,-0.9592386409772364,5.659206546425032,129,118093.24606279332,0.9751347648333394,0.9900496999273888,1.4914935094049397,0.8493589743589743,0.8964757709251101,37998.272429084616,22120.310391352214,-41.78601031761408,222.0,383.0,2739063.4762910656,1021688.7228547456,1723386.394469697,982904.9520884024,11100.0,19150.0,4473549.870760763,2023743.674943148,2449806.195817615,-54.762018231418665,sku_calibration_residual_moving_block_bootstrap,sku_daily_final_forecast_vector,paired_scenario_level_multiplier_rounded_up,old_static_rop_new_dynamic_next_day_forecast_rop,common_demand_path_initial_inventory_and_lead_time_shock,forward_stress_sensitivity_not_prediction_interval_or_causal_savings
policy_stress_00071,42,0.01,2025-10-01,2025-12-31,92,109,2025-05-31,2025-09-30,2025-10-01,2025-12-31,7,1.0,50.0,0.25,1.0,6.5504587155963305,-1.1057177494874317,5.593623390170555,145,116646.61469580317,0.9735503550576552,0.9917587162367518,1.8208361179096633,0.8498402555910544,0.9070796460176991,38163.44157216851,22330.269156855855,-41.487800269196185,224.0,385.0,3009137.332984163,839780.4437842878,1723973.1575723637,990798.0643674319,11200.0,19250.0,4744310.490556527,1849828.5081517198,2894481.982404807,-61.009539492961665,sku_calibration_residual_moving_block_bootstrap,sku_daily_final_forecast_vector,paired_scenario_level_multiplier_rounded_up,old_static_rop_new_dynamic_next_day_forecast_rop,common_demand_path_initial_inventory_and_lead_time_shock,forward_stress_sensitivity_not_prediction_interval_or_causal_savings
policy_stress_00072,42,0.01,2025-10-01,2025-12-31,92,109,2025-05-31,2025-09-30,2025-10-01,2025-12-31,7,1.5,50.0,0.25,1.0,10.174311926605505,-0.9920942112715568,5.629119158069829,151,117782.79378129383,0.9359574570339281,0.9838808124180083,4.792335538408022,0.7449664429530202,0.8622222222222222,34653.98651144593,22652.14241592993,-34.63337209862388,210.0,402.0,6383912.933960069,1686089.4579146842,1560097.8466315067,996035.3850539958,10500.0,20100.0,7954510.7805915745,2702224.8429686804,5252285.937622894,-66.02902532281543,sku_calibration_residual_moving_block_bootstrap,sku_daily_final_forecast_vector,paired_scenario_level_multiplier_rounded_up,old_static_rop_new_dynamic_next_day_forecast_rop,common_demand_path_initial_inventory_and_lead_time_shock,forward_stress_sensitivity_not_prediction_interval_or_causal_savings
policy_stress_00073,42,0.01,2025-10-01,2025-12-31,92,109,2025-05-31,2025-09-30,2025-10-01,2025-12-31,7,1.0,50.0,0.25,1.0,6.5504587155963305,-0.9245309170200848,5.771711341437917,145,118479.0343984299,0.9756963579919284,0.9917733689365894,1.6077010944660963,0.8517350157728707,0.9144736842105263,37922.69286396368,21989.541548568708,-42.01482044682425,223.0,386.0,2667565.2140879035,842545.0430275069,1714422.15151576,979502.6150763795,11150.0,19300.0,4393137.365603663,1841347.6581038863,2551789.707499777,-58.08581647091597,sku_calibration_residual_moving_block_bootstrap,sku_daily_final_forecast_vector,paired_scenario_level_multiplier_rounded_up,old_static_rop_new_dynamic_next_day_forecast_rop,common_demand_path_initial_inventory_and_lead_time_shock,forward_stress_sensitivity_not_prediction_interval_or_causal_savings
policy_stress_00074,42,0.01,2025-10-01,2025-12-31,92,109,2025-05-31,2025-09-30,2025-10-01,2025-12-31,7,1.0,50.0,0.25,1.0,6.5504587155963305,-0.9947103528464846,5.609630844009028,136,117733.7231721038,0.9745456846666578,0.9913857668398046,1.6840082173146809,0.8503184713375797,0.9069264069264069,38008.37731947018,22166.30988241825,-41.68046245146243,223.0,383.0,2797016.9649080806,907221.2157205887,1718717.2910683372,983340.5351562804,11150.0,19150.0,4526884.255976418,1909711.750876869,2617172.505099549,-57.8139920773177,sku_calibration_residual_moving_block_bootstrap,sku_daily_final_forecast_vector,paired_scenario_level_multiplier_rounded_up,old_static_rop_new_dynamic_next_day_forecast_rop,common_demand_path_initial_inventory_and_lead_time_shock,forward_stress_sensitivity_not_prediction_interval_or_causal_savings
policy_stress_00075,42,0.01,2025-10-01,2025-12-31,92,109,2025-05-31,2025-09-30,2025-10-01,2025-12-31,7,1.0,50.0,0.25,1.0,6.5504587155963305,-1.016150102850442,5.654980353925476,136,117553.25960735664,0.9734530799305321,0.9922420774336045,1.878899750307239,0.8626198083067093,0.9208791208791208,37912.20858453841,22272.82070671405,-41.251587448277846,224.0,380.0,2958773.298425193,886200.1492096826,1713450.1523002756,989030.2635435824,11200.0,19000.0,4683423.450725469,1894230.412753265,2789193.037972204,-59.554577272745945,sku_calibration_residual_moving_block_bootstrap,sku_daily_final_forecast_vector,paired_scenario_level_multiplier_rounded_up,old_static_rop_new_dynamic_next_day_forecast_rop,common_demand_path_initial_inventory_and_lead_time_shock,forward_stress_sensitivity_not_prediction_interval_or_causal_savings
policy_stress_00076,42,0.01,2025-10-01,2025-12-31,92,109,2025-05-31,2025-09-30,2025-10-01,2025-12-31,7,1.0,50.0,0.25,1.0,6.5504587155963305,-0.9783090704503327,5.616297796383215,133,117840.46807151995,0.9723670302559512,0.9894268792051134,1.7059848949162237,0.8432601880877743,0.89086859688196,37860.39554076309,22224.35550118184,-41.299198849484874,224.0,381.0,3080535.6802183776,1106254.4215701863,1712030.9964480365,989852.5441307934,11200.0,19050.0,4803766.676666414,2115156.96570098,2688609.7109654346,-55.96878224800048,sku_calibration_residual_moving_block_bootstrap,sku_daily_final_forecast_vector,paired_scenario_level_multiplier_rounded_up,old_static_rop_new_dynamic_next_day_forecast_rop,common_demand_path_initial_inventory_and_lead_time_shock,forward_stress_sensitivity_not_prediction_interval_or_causal_savings
policy_stress_00077,42,0.01,2025-10-01,2025-12-31,92,109,2025-05-31,2025-09-30,2025-10-01,2025-12-31,7,1.0,50.0,0.25,1.0,6.5504587155963305,-0.9529505414088416,5.624074041581666,156,118185.0380816935,0.9728146182554065,0.9916814426145527,1.8866824359146217,0.8442367601246106,0.9021739130434783,38006.52274543723,21976.45440678884,-42.17715060653065,222.0,390.0,3064290.4464639635,857478.5689894742,1722455.324942072,970754.9720289955,11100.0,19500.0,4797845.771406035,1847733.5410184697,2950112.230387565,-61.48826725463955,sku_calibration_residual_moving_block_bootstrap,sku_daily_final_forecast_vector,paired_scenario_level_multiplier_rounded_up,old_static_rop_new_dynamic_next_day_forecast_rop,common_demand_path_initial_inventory_and_lead_time_shock,forward_stress_sensitivity_not_prediction_interval_or_causal_savings
policy_stress_00078,42,0.01,2025-10-01,2025-12-31,92,109,2025-05-31,2025-09-30,2025-10-01,2025-12-31,7,1.2,50.0,0.25,1.0,8.082568807339449,-1.0346885712611134,5.618443831290332,142,117352.4334770181,0.9548573584801078,0.986507196964746,3.1649838484638204,0.8090614886731392,0.8797327394209354,36574.73814087371,22550.103549471958,-38.345140127547964,215.0,388.0,4865798.517897317,1392114.149404905,1651583.5492919746,998358.1617178213,10750.0,19400.0,6528132.067189291,2409872.3111227266,4118259.7560665645,-63.08481068826928,sku_calibration_residual_moving_block_bootstrap,sku_daily_final_forecast_vector,paired_scenario_level_multiplier_rounded_up,old_static_rop_new_dynamic_next_day_forecast_rop,common_demand_path_initial_inventory_and_lead_time_shock,forward_stress_sensitivity_not_prediction_interval_or_causal_savings
policy_stress_00079,42,0.01,2025-10-01,2025-12-31,92,109,2025-05-31,2025-09-30,2025-10-01,2025-12-31,7,1.0,50.0,0.25,1.0,6.5504587155963305,-1.0371887586701918,5.505528044043842,131,117304.01850520713,0.9775044863706085,0.9924758994626771,1.497141309206862,0.8493589743589743,0.9203539823008849,37896.83955285249,22395.602510899782,-40.90377251732047,222.0,379.0,2472420.858052589,809435.9962855778,1715395.1698559392,994908.1204951461,11100.0,18950.0,4198916.027908528,1823294.1167807234,2375621.911127805,-56.57702834107634,sku_calibration_residual_moving_block_bootstrap,sku_daily_final_forecast_vector,paired_scenario_level_multiplier_rounded_up,old_static_rop_new_dynamic_next_day_forecast_rop,common_demand_path_initial_inventory_and_lead_time_shock,forward_stress_sensitivity_not_prediction_interval_or_causal_savings
policy_stress_00080,42,0.01,2025-10-01,2025-12-31,92,109,2025-05-31,2025-09-30,2025-10-01,2025-12-31,7,1.0,50.0,0.25,1.0,6.5504587155963305,-1.0780189622883956,5.557243364268263,138,116850.55099291241,0.9744509384839453,0.9918538752496201,1.7402936765674837,0.8456591639871383,0.918141592920354,38150.22261404235,22321.837733169814,-41.48962652460754,217.0,381.0,2875836.3696968993,818162.4976719928,1731692.636664219,990979.4529166762,10850.0,19050.0,4618379.0063611185,1828191.9505886687,2790187.05577245,-60.414856639729855,sku_calibration_residual_moving_block_bootstrap,sku_daily_final_forecast_vector,paired_scenario_level_multiplier_rounded_up,old_static_rop_new_dynamic_next_day_forecast_rop,common_demand_path_initial_inventory_and_lead_time_shock,forward_stress_sensitivity_not_prediction_interval_or_causal_savings
policy_stress_00081,42,0.01,2025-10-01,2025-12-31,92,109,2025-05-31,2025-09-30,2025-10-01,2025-12-31,7,0.8,50.0,0.25,1.0,5.522935779816514,-0.941970896141544,5.680437816499652,138,118269.13685240582,0.9824363572323883,0.9928474105174134,1.0411053285025118,0.8823529411764706,0.9057017543859649,39045.69940905045,22094.94858650635,-43.41259365074932,224.0,377.0,2047842.9516222198,707100.3539436627,1767031.600788678,980465.405605744,11200.0,18850.0,3826074.5524108983,1706415.7595494064,2119658.792861492,-55.40035260227341,sku_calibration_residual_moving_block_bootstrap,sku_daily_final_forecast_vector,paired_scenario_level_multiplier_rounded_up,old_static_rop_new_dynamic_next_day_forecast_rop,common_demand_path_initial_inventory_and_lead_time_shock,forward_stress_sensitivity_not_prediction_interval_or_causal_savings
policy_stress_00082,42,0.01,2025-10-01,2025-12-31,92,109,2025-05-31,2025-09-30,2025-10-01,2025-12-31,7,1.2,50.0,0.25,1.0,8.082568807339449,-0.9394691985951575,5.65241782355224,123,118269.60868897576,0.9564021017550717,0.9868076049214757,3.0405503166404,0.7967741935483871,0.9035087719298246,36575.297838114275,22329.32811991172,-38.949702559515885,220.0,390.0,4723747.247589774,1390338.9974854554,1652824.9714337366,986912.0049194547,11000.0,19500.0,6387572.219023511,2396751.0024049096,3990821.216618601,-62.477903650672005,sku_calibration_residual_moving_block_bootstrap,sku_daily_final_forecast_vector,paired_scenario_level_multiplier_rounded_up,old_static_rop_new_dynamic_next_day_forecast_rop,common_demand_path_initial_inventory_and_lead_time_shock,forward_stress_sensitivity_not_prediction_interval_or_causal_savings
policy_stress_00083,42,0.01,2025-10-01,2025-12-31,92,109,2025-05-31,2025-09-30,2025-10-01,2025-12-31,7,1.0,50.0,0.25,1.0,6.5504587155963305,-0.9913791337539648,5.653050791252384,132,117702.24773006914,0.9751746140099224,0.9910760793029273,1.5901465293004846,0.8490566037735849,0.8964757709251101,38138.93481862408,22048.604825965387,-42.18872411927308,224.0,384.0,2779585.793015456,883687.436961859,1718570.0890009548,981187.1872517737,11200.0,19200.0,4509355.88201641,1884074.624213633,2625281.257802777,-58.21854221514343,sku_calibration_residual_moving_block_bootstrap,sku_daily_final_forecast_vector,paired_scenario_level_multiplier_rounded_up,old_static_rop_new_dynamic_next_day_forecast_rop,common_demand_path_initial_inventory_and_lead_time_shock,forward_stress_sensitivity_not_prediction_interval_or_causal_savings
policy_stress_00084,42,0.01,2025-10-01,2025-12-31,92,109,2025-05-31,2025-09-30,2025-10-01,2025-12-31,7,1.0,50.0,0.25,1.0,6.5504587155963305,-0.9483940063778505,5.637490974295539,134,118188.54983669973,0.9738482778770935,0.9907549801706687,1.690670229357516,0.859375,0.9050772626931567,37979.51940772069,22112.824412650018,-41.7769767561756,224.0,385.0,2887678.878148742,929806.3988247749,1718516.3262579849,985964.0758286476,11200.0,19250.0,4617395.204406727,1935020.4746534226,2682374.7297533043,-58.09281231100412,sku_calibration_residual_moving_block_bootstrap,sku_daily_final_forecast_vector,paired_scenario_level_multiplier_rounded_up,old_static_rop_new_dynamic_next_day_forecast_rop,common_demand_path_initial_inventory_and_lead_time_shock,forward_stress_sensitivity_not_prediction_interval_or_causal_savings
policy_stress_00085,42,0.01,2025-10-01,2025-12-31,92,109,2025-05-31,2025-09-30,2025-10-01,2025-12-31,7,1.5,50.0,0.25,1.0,10.174311926605505,-0.988406454454241,5.636886252853282,131,117762.4649253589,0.936289351239941,0.9841938098067866,4.790445856684567,0.7483443708609272,0.8637362637362638,34699.10646804812,22504.552642628652,-35.14371137092116,213.0,399.0,6500040.195551945,1702641.0650301499,1562595.3691617907,998358.5548030316,10650.0,19950.0,8073285.564713734,2720949.619833181,5352335.944880553,-66.29687383132146,sku_calibration_residual_moving_block_bootstrap,sku_daily_final_forecast_vector,paired_scenario_level_multiplier_rounded_up,old_static_rop_new_dynamic_next_day_forecast_rop,common_demand_path_initial_inventory_and_lead_time_shock,forward_stress_sensitivity_not_prediction_interval_or_causal_savings
policy_stress_00086,42,0.01,2025-10-01,2025-12-31,92,109,2025-05-31,2025-09-30,2025-10-01,2025-12-31,7,1.5,50.0,0.25,1.0,10.174311926605505,-0.9593380692282649,5.570644518127787,119,118034.23027673461,0.9358543328878003,0.9817815290431825,4.592719615538221,0.7424749163879598,0.8793859649122807,34510.10744334514,22575.67549742597,-34.58242477370375,214.0,402.0,6334875.357418284,1930702.675483861,1554623.3888284457,995407.6906705105,10700.0,20100.0,7900198.746246729,2946210.3661543713,4953988.380092358,-62.70713610142943,sku_calibration_residual_moving_block_bootstrap,sku_daily_final_forecast_vector,paired_scenario_level_multiplier_rounded_up,old_static_rop_new_dynamic_next_day_forecast_rop,common_demand_path_initial_inventory_and_lead_time_shock,forward_stress_sensitivity_not_prediction_interval_or_causal_savings
policy_stress_00087,42,0.01,2025-10-01,2025-12-31,92,109,2025-05-31,2025-09-30,2025-10-01,2025-12-31,7,1.2,50.0,0.25,1.0,8.082568807339449,-0.9486135024687512,5.7257391146580225,129,118169.61618021414,0.9586476284902536,0.9883570566520591,2.970942816180544,0.8037974683544303,0.888402625820569,36510.694130331045,22165.247026743276,-39.29108291499277,218.0,397.0,4490653.429669624,1203211.5913787836,1648395.6749249154,983526.29384958,10900.0,19850.0,6149949.10459454,2206587.885228364,3943361.219366176,-64.12022526202935,sku_calibration_residual_moving_block_bootstrap,sku_daily_final_forecast_vector,paired_scenario_level_multiplier_rounded_up,old_static_rop_new_dynamic_next_day_forecast_rop,common_demand_path_initial_inventory_and_lead_time_shock,forward_stress_sensitivity_not_prediction_interval_or_causal_savings
policy_stress_00088,42,0.01,2025-10-01,2025-12-31,92,109,2025-05-31,2025-09-30,2025-10-01,2025-12-31,7,0.8,50.0,0.25,1.0,5.522935779816514,-0.9529229375941489,5.664163234338264,140,118195.00824790007,0.9842298748791386,0.9925871288710789,0.8357253991940317,0.8706624605678234,0.8810572687224669,38885.41799442024,22132.68676908922,-43.08229688500431,228.0,376.0,1755937.096182196,705980.60750064,1759474.9120686308,981109.6184601686,11400.0,18800.0,3526812.0082508265,1705890.2259608086,1820921.782290018,-51.63081496915767,sku_calibration_residual_moving_block_bootstrap,sku_daily_final_forecast_vector,paired_scenario_level_multiplier_rounded_up,old_static_rop_new_dynamic_next_day_forecast_rop,common_demand_path_initial_inventory_and_lead_time_shock,forward_stress_sensitivity_not_prediction_interval_or_causal_savings
policy_stress_00089,42,0.01,2025-10-01,2025-12-31,92,109,2025-05-31,2025-09-30,2025-10-01,2025-12-31,7,1.0,50.0,0.25,1.0,6.5504587155963305,-0.9891916634140266,5.677076549383742,157,117828.0170008387,0.9735911259978711,0.990463580369745,1.6872454371873902,0.8517350157728707,0.9122807017543859,37941.17665531908,22351.424278432496,-41.089269630495274,223.0,383.0,2985724.770687105,1005582.8297474768,1714870.5602454226,987707.0762484096,11150.0,19150.0,4711745.330932527,2012439.9059958865,2699305.42493664,-57.28886506695824,sku_calibration_residual_moving_block_bootstrap,sku_daily_final_forecast_vector,paired_scenario_level_multiplier_rounded_up,old_static_rop_new_dynamic_next_day_forecast_rop,common_demand_path_initial_inventory_and_lead_time_shock,forward_stress_sensitivity_not_prediction_interval_or_causal_savings
policy_stress_00090,42,0.01,2025-10-01,2025-12-31,92,109,2025-05-31,2025-09-30,2025-10-01,2025-12-31,7,0.8,50.0,0.25,1.0,5.522935779816514,-0.9785243412591869,5.711810478517017,161,117898.48514305835,0.9838476034547055,0.9926714714537853,0.882386799907986,0.879746835443038,0.9116997792494481,38778.58023743768,22317.344588224823,-42.44929945454997,223.0,384.0,1848624.1021058909,754626.6941974524,1756334.7507325301,989399.4344247928,11150.0,19200.0,3616108.852838421,1763226.1286222453,1852882.7242161755,-51.23968330659564,sku_calibration_residual_moving_block_bootstrap,sku_daily_final_forecast_vector,paired_scenario_level_multiplier_rounded_up,old_static_rop_new_dynamic_next_day_forecast_rop,common_demand_path_initial_inventory_and_lead_time_shock,forward_stress_sensitivity_not_prediction_interval_or_causal_savings
policy_stress_00091,42,0.01,2025-10-01,2025-12-31,92,109,2025-05-31,2025-09-30,2025-10-01,2025-12-31,7,1.0,50.0,0.25,1.0,6.5504587155963305,-0.8884202875481808,5.6864614386473145,127,118764.77518314561,0.9738113083602223,0.9908756225902036,1.7064314229981226,0.8495297805642633,0.8995633187772926,38108.87195473947,22085.035468416903,-42.04752243874733,222.0,386.0,3103751.3418157864,993870.4402289918,1726019.2764929577,985736.9214089446,11100.0,19300.0,4840870.618308744,1998907.3616379362,2841963.2566708084,-58.707688776522296,sku_calibration_residual_moving_block_bootstrap,sku_daily_final_forecast_vector,paired_scenario_level_multiplier_rounded_up,old_static_rop_new_dynamic_next_day_forecast_rop,common_demand_path_initial_inventory_and_lead_time_shock,forward_stress_sensitivity_not_prediction_interval_or_causal_savings
policy_stress_00092,42,0.01,2025-10-01,2025-12-31,92,109,2025-05-31,2025-09-30,2025-10-01,2025-12-31,7,1.2,50.0,0.25,1.0,8.082568807339449,-1.017719741358122,5.657341954537357,139,117469.52498782518,0.958648465081616,0.9878640972115059,2.921563212988987,0.7884615384615384,0.8791208791208791,36584.97969229285,22454.224027256547,-38.624473168733644,216.0,391.0,4301206.6494783955,1223098.8471260138,1649216.1161970815,993198.1513529631,10800.0,19550.0,5961222.765675478,2235846.998478977,3725375.7671965007,-62.49348352903519,sku_calibration_residual_moving_block_bootstrap,sku_daily_final_forecast_vector,paired_scenario_level_multiplier_rounded_up,old_static_rop_new_dynamic_next_day_forecast_rop,common_demand_path_initial_inventory_and_lead_time_shock,forward_stress_sensitivity_not_prediction_interval_or_causal_savings
policy_stress_00093,42,0.01,2025-10-01,2025-12-31,92,109,2025-05-31,2025-09-30,2025-10-01,2025-12-31,7,1.0,50.0,0.25,1.0,6.5504587155963305,-1.0506399335672054,5.605775872980934,133,117130.36642711413,0.9760094759018838,0.9903693560140999,1.4359880112216117,0.842443729903537,0.88,37815.49641248196,22437.613348408675,-40.66555915684721,220.0,385.0,2722656.061467455,992790.0450912188,1716817.9090450378,993618.0431557486,11000.0,19250.0,4450473.970512493,2005658.0882469676,2444815.882265525,-54.93383173262314,sku_calibration_residual_moving_block_bootstrap,sku_daily_final_forecast_vector,paired_scenario_level_multiplier_rounded_up,old_static_rop_new_dynamic_next_day_forecast_rop,common_demand_path_initial_inventory_and_lead_time_shock,forward_stress_sensitivity_not_prediction_interval_or_causal_savings
policy_stress_00094,42,0.01,2025-10-01,2025-12-31,92,109,2025-05-31,2025-09-30,2025-10-01,2025-12-31,7,1.2,50.0,0.25,1.0,8.082568807339449,-1.0402848899135793,5.607151748067988,133,117230.05131280373,0.9573096251298246,0.9874827830037398,3.017315787391517,0.7857142857142857,0.9048672566371682,36333.55362246131,22452.898377206522,-38.20340666230292,219.0,395.0,4572506.4512865655,1329880.4614970856,1642427.2623739438,995020.6564045156,10950.0,19750.0,6225883.71366051,2344651.1179016014,3881232.595758909,-62.3402680529177,sku_calibration_residual_moving_block_bootstrap,sku_daily_final_forecast_vector,paired_scenario_level_multiplier_rounded_up,old_static_rop_new_dynamic_next_day_forecast_rop,common_demand_path_initial_inventory_and_lead_time_shock,forward_stress_sensitivity_not_prediction_interval_or_causal_savings
policy_stress_00095,42,0.01,2025-10-01,2025-12-31,92,109,2025-05-31,2025-09-30,2025-10-01,2025-12-31,7,1.0,50.0,0.25,1.0,6.5504587155963305,-0.9831902452014398,5.756798123306868,148,117816.92268108169,0.9736293742608298,0.9906233791540923,1.6994004893262415,0.8539682539682539,0.8925438596491229,37884.36161042669,22379.54476595819,-40.92669424895681,218.0,386.0,3109825.9955422576,1007640.3939539734,1712890.1655064835,990332.6729645659,10900.0,19300.0,4833616.16104874,2017273.0669185393,2816343.094130201,-58.26575798106286,sku_calibration_residual_moving_block_bootstrap,sku_daily_final_forecast_vector,paired_scenario_level_multiplier_rounded_up,old_static_rop_new_dynamic_next_day_forecast_rop,common_demand_path_initial_inventory_and_lead_time_shock,forward_stress_sensitivity_not_prediction_interval_or_causal_savings
policy_stress_00096,42,0.01,2025-10-01,2025-12-31,92,109,2025-05-31,2025-09-30,2025-10-01,2025-12-31,7,1.0,50.0,0.25,1.0,6.5504587155963305,-0.9967421243538188,5.641923176852938,143,117746.19208324957,0.9745428036845456,0.9913476250807804,1.6804821396234848,0.853035143769968,0.9212253829321663,37838.05602677338,22231.903765142535,-41.244593143443396,218.0,384.0,2833794.331245035,862264.2988373056,1716100.2442737566,988326.1470604531,10900.0,19200.0,4560794.5755187925,1869790.4458977587,2691004.1296210336,-59.002967247542195,sku_calibration_residual_moving_block_bootstrap,sku_daily_final_forecast_vector,paired_scenario_level_multiplier_rounded_up,old_static_rop_new_dynamic_next_day_forecast_rop,common_demand_path_initial_inventory_and_lead_time_shock,forward_stress_sensitivity_not_prediction_interval_or_causal_savings
policy_stress_00097,42,0.01,2025-10-01,2025-12-31,92,109,2025-05-31,2025-09-30,2025-10-01,2025-12-31,7,1.0,50.0,0.25,1.0,6.5504587155963305,-0.9729031643243236,5.689229435434398,146,117954.28999317203,0.975395065341281,0.9904105276692616,1.5015462327980678,0.85,0.8835164835164835,37912.595605119874,22082.536951589656,-41.75408832043265,221.0,381.0,2739782.144503498,994495.8062506171,1713887.8212388593,979998.2317256639,11050.0,19050.0,4464719.965742357,1993544.037976281,2471175.9277660763,-55.3489568601687,sku_calibration_residual_moving_block_bootstrap,sku_daily_final_forecast_vector,paired_scenario_level_multiplier_rounded_up,old_static_rop_new_dynamic_next_day_forecast_rop,common_demand_path_initial_inventory_and_lead_time_shock,forward_stress_sensitivity_not_prediction_interval_or_causal_savings
policy_stress_00098,42,0.01,2025-10-01,2025-12-31,92,109,2025-05-31,2025-09-30,2025-10-01,2025-12-31,7,1.5,50.0,0.25,1.0,10.174311926605505,-0.9910640527754956,5.636410047086481,129,117799.57705228594,0.9347865160504335,0.981980035793331,4.719351974289754,0.7441077441077442,0.8791208791208791,34619.99557844298,22428.613977466444,-35.21485603125787,212.0,399.0,6461778.196480951,1927366.5623135634,1559865.5419647675,992289.9331648299,10600.0,19950.0,8032243.73844572,2939606.4954783935,5092637.242967326,-63.40242413949427,sku_calibration_residual_moving_block_bootstrap,sku_daily_final_forecast_vector,paired_scenario_level_multiplier_rounded_up,old_static_rop_new_dynamic_next_day_forecast_rop,common_demand_path_initial_inventory_and_lead_time_shock,forward_stress_sensitivity_not_prediction_interval_or_causal_savings
